"","Date","Price","MA_50","OBV","ThreemTbill","RSI","Tenyrbond","MACDSignal","mfi","macd","be_inflation","OVX"
"621","25/06/2020",9264.813477,9056.32982434,433500398855,0.16,47.9791882554218,0.7662,22.4217846981289,45.3861533667523,110.436060641279,1.33,62.689999
"622","26/06/2020",9162.917969,9097.66449232,415158933018,0.14,46.1546148070512,0.7381,51.0378598259422,38.723479182417,165.502160337195,1.32,63.689999
"623","29/06/2020",9190.854492,9143.84241224,431619480096,0.14,46.7524889400838,0.7197,74.4477414106761,36.94012467506,168.087267749612,1.34,60.040001
"624","30/06/2020",9137.993164,9188.99581068,415883682352,0.16,45.7180627780198,0.7275,95.0350231375445,28.9726634234597,177.384150045018,1.34,57.66
"625","01/07/2020",9228.325195,9231.21816418,431855232707,0.14,47.8418233298616,0.7492,103.321107377374,36.3095917465323,136.465444336693,1.37,53.43
"626","02/07/2020",9123.410156,9265.09187512,415516315911,0.14,45.609847505115,0.7442,112.277917210028,28.6062062729918,148.105156540641,1.41,51.290001
"627","03/07/2020",9087.303711,9295.81993176,402437344912,1.1827,44.8346239466523,2.0949,121.125210679951,30.2369197989364,156.514384559643,2.03,43.06
"628","06/07/2020",9375.474609,9327.41740246,420326608164,0.15,51.866424417761,0.7539,105.71245423674,29.0869150631922,44.0614284638996,1.45,50.73
"629","07/07/2020",9252.277344,9356.32177746,406486955569,0.15,48.9913130895607,0.7315,92.0833066076895,29.9080172459473,37.5667160914854,1.43,51.389999
"630","08/07/2020",9428.333008,9368.8676759,426189315452,0.15,53.0008309670469,0.7311,67.2054751909528,37.886791901832,-32.3058504759938,1.42,48.849998
"631","09/07/2020",9277.967773,9381.25595714,408188612928,0.13,49.4273040894063,0.705,52.705116194729,38.1457560611523,-5.29631979016631,1.39,53.77
"632","10/07/2020",9278.807617,9389.53677744,425048648533,0.13,49.4478058073714,0.7189,43.4546840277236,36.8168552675146,6.45295535970217,1.41,49.709999
"633","13/07/2020",9243.614258,9396.15597666,407528827267,0.14,48.5594344482692,0.7148,39.5674157289786,36.8473842853314,24.0183425339983,1.42,53.41
"634","14/07/2020",9243.213867,9400.95884774,389443788905,0.15,48.5487479891543,0.7041,37.6890520846351,37.0065462503687,30.175597507261,1.41,53.040001
"635","15/07/2020",9192.836914,9399.44035164,373599057330,0.16,47.1429930031509,0.7058,40.0119585200795,37.466362074637,49.3035842618574,1.41,47.049999
"636","16/07/2020",9132.227539,9383.05453132,357885089807,0.11,45.4382996710243,0.6974,47.3153488970088,37.8975929061303,76.528910404726,1.41,46.119999
"637","17/07/2020",9151.392578,9369.22906256,371829660556,0.11,46.1019763191176,0.7034,53.0917677988713,37.2007916924041,76.1974434063213,1.46,40.220001
"638","20/07/2020",9164.231445,9380.4777735,385585264702,0.13,46.570842215991,0.7002,55.7266929550816,43.5412288408396,66.2663935799228,1.46,42.59
"639","21/07/2020",9374.887695,9391.88597662,403654846658,0.13,53.6893506969648,0.6871,40.6422651806964,44.1289745032323,-19.6954459168446,1.48,41.099998
"640","22/07/2020",9525.363281,9396.99349614,420187101542,0.13,57.9945449341424,0.6816,10.3524265103598,51.3729722747153,-110.806928170987,1.48,41.299999
"641","23/07/2020",9581.072266,9393.94050786,438333500544,0.12,59.4958044631928,0.6739,-24.3836727456553,58.0591351293899,-163.328069769716,1.49,43.830002
"642","24/07/2020",9536.892578,9398.1144141,421780732219,0.11,57.7335822530575,0.6719,-51.3068330387612,50.5862868259676,-158.999474211185,1.51,42.349998
"643","27/07/2020",10990.87305,9423.4003712,457140481809,0.11,79.3799408482638,0.6853,-176.975457948691,61.16175766611,-679.649957588408,1.52,41.369999
"644","28/07/2020",10912.82324,9447.07607428,428373930667,0.11,77.0973563990219,0.6641,-307.847747601481,50.8295781224339,-831.336906212644,1.51,41.09
"645","29/07/2020",11100.46777,9478.62580078,452991180382,0.11,78.684309971866,0.6526,-428.367888321646,59.0635602856396,-910.448451202305,1.53,39.580002
"646","30/07/2020",11111.21387,9519.2148438,475848428283,0.09,78.7750138121701,0.6286,-520.289069447518,60.5099637740977,-887.973793951005,1.52,42.060001
"647","31/07/2020",11323.4668,9562.03263684,499008898049,0.09,80.5367063461999,0.6163,-595.603775000422,67.5558880001502,-896.862597212041,1.55,44.43
"648","03/08/2020",11246.34863,9608.82091804,478737184606,0.1,78.0034213325708,0.6199,-639.012401962542,66.149514357524,-812.646909811019,1.58,41.560001
"649","04/08/2020",11205.89258,9656.23771496,457486987564,0.09,76.6414580697536,0.5942,-652.638541493335,64.1200068580096,-707.143099616507,1.57,40.279999
"650","05/08/2020",11747.02246,9707.5578126,481898242035,0.1,81.3357060530126,0.6087,-684.650072772892,70.2933339293481,-812.696197891119,1.61,37.119999
"651","06/08/2020",11779.77344,9752.63826186,505298982375,0.1,81.577022864961,0.6064,-710.973022208455,71.6239107897509,-816.264819950709,1.63,37.59
"652","07/08/2020",11601.47266,9795.8852346,482166669508,0.1,75.8289202545322,0.6228,-708.381740869395,65.0108830917189,-698.016615513152,1.61,37.43
"653","10/08/2020",11878.11133,9830.10209,508280782077,0.11,78.3749218649108,0.6359,-707.040485673382,66.3836605238933,-701.675464889333,1.61,35.740002
"654","11/08/2020",11410.52539,9867.71652358,481240999437,0.11,65.7655289092282,0.6746,-662.639273330651,59.4906569836482,-485.034423959723,1.63,37.5
"655","12/08/2020",11584.93457,9906.28085952,506305547923,0.11,67.8436748783451,0.7125,-614.665627456436,60.7146795044844,-422.771043959578,1.67,34.740002
"656","13/08/2020",11784.1377,9945.95087914,533827747420,0.1,70.0778476641286,0.7436,-579.86183343759,66.2650866818332,-440.646657362207,1.67,34.869999
"657","14/08/2020",11768.87109,9988.01763688,509589788831,0.1,69.6782904560685,0.7472,-546.573177885912,58.0964156388589,-413.4185556792,1.65,35.099998
"658","17/08/2020",12254.40234,10037.67589852,537817475858,0.1,74.6321256342661,0.7369,-547.675862222986,66.3811811345174,-552.086599571283,1.66,32.43
"659","18/08/2020",11991.2334,10081.58656262,511774248186,0.09,68.1344674312257,0.725,-533.915696569009,58.8831913777079,-478.875033953102,1.68,31.700001
"660","19/08/2020",11758.2832,10119.35033208,487271397069,0.11,62.9130886719647,0.7278,-493.094546572877,52.0724375287083,-329.80994658835,1.67,32.849998
"661","20/08/2020",11878.37207,10170.48214848,507446640014,0.11,64.4265411228913,0.7117,-451.927703516515,51.8016574882303,-287.260331291067,1.62,32.830002
"662","21/08/2020",11592.48926,10212.71505868,483684214015,0.1,58.3245766143034,0.7035,-390.511718595114,51.1941781215389,-144.847778909507,1.64,33.68
"663","24/08/2020",11774.5957,10259.19292972,504365725770,0.12,60.8671213504896,0.7098,-340.459677999464,57.1323513578745,-140.251515616863,1.67,32.25
"664","25/08/2020",11366.13477,10295.75513684,478064215838,0.11,53.0494192515712,0.7297,-268.195880962689,49.9095400190293,20.859307184408,1.7,33.029999
"665","26/08/2020",11488.36328,10335.91730478,500530876796,0.11,54.9154994172819,0.7385,-205.663453519619,49.6924267972763,44.4662562526628,1.72,33.790001
"666","27/08/2020",11323.39746,10374.14843758,477290461720,0.11,51.9163401223393,0.7719,-142.086965929282,49.7564304135799,112.218984432064,1.73,33.740002
"667","28/08/2020",11542.5,10419.23806648,497097589308,0.1,55.4003112626645,0.7722,-102.917645473893,48.7221763089576,53.7596363476659,1.77,32.060001
"668","31/08/2020",11680.82031,10459.88011722,519383517558,0.11,57.4941763385877,0.7649,-87.5089504948643,55.9732803622403,-25.8741705787506,1.8,32.59
"669","01/09/2020",11970.47852,10506.69652356,546695072901,0.12,61.563695206792,0.7402,-102.980204237548,56.3807289653094,-164.865219208281,1.76,31.74
"670","02/09/2020",11414.03418,10548.70500012,518657667602,0.12,51.3857932017727,0.7251,-84.3989769234762,48.2237861130451,-10.0740676671903,1.73,35.490002
"671","03/09/2020",10245.29688,10568.31466818,486730406047,0.11,37.4000481812556,0.6985,29.7229609635711,47.7177360388875,486.21071251176,1.65,41.279999
"672","04/09/2020",10511.81348,10595.2925784,516695536421,0.11,41.3220646135989,0.7483,138.004498721895,47.3091526545912,571.130649755189,1.7,44.02
"673","07/09/2020",10369.56348,10618.86675816,482992438012,1.1827,39.8856980038672,2.0949,234.806048159582,46.8686111262125,622.01224591033,2.03,43.06
"674","08/09/2020",10131.5166,10638.73722688,449561510550,0.13,37.534400035106,0.7406,325.820300631039,46.2823854773624,689.877310516868,1.68,55.900002
"675","09/09/2020",10242.34766,10659.01767618,473689803305,0.12,39.3277467946145,0.7451,387.18736633388,46.3815534927541,632.655629145245,1.71,49.419998
"676","10/09/2020",10363.13867,10683.81224646,528096246516,0.12,41.3055285310734,0.7321,414.028390722009,56.2892145411755,521.392488274525,1.69,52.16
"677","11/09/2020",10400.91504,10710.08447304,573297368291,0.11,41.9429308518555,0.7225,416.13623771339,58.4579374860019,424.567625678912,1.65,50.130001
"678","14/09/2020",10680.83789,10736.19173866,608750950231,0.11,46.5729270747232,0.7244,383.242449872489,65.6034599497208,251.667298508884,1.65,49.41
"679","15/09/2020",10796.95117,10767.08521518,641260402156,0.11,48.410788017381,0.7247,330.072186731581,66.2775728210246,117.391134167949,1.67,45.189999
"680","16/09/2020",10974.90527,10798.01666042,672030388611,0.12,51.182436535199,0.7332,261.283526187067,72.2654833750714,-13.8711159909872,1.68,41.130001
"681","17/09/2020",10948.99023,10831.43710956,633878578088,0.09,50.7547900909561,0.7344,196.961920550895,64.9653846216124,-60.3245019937931,1.66,38.73
"682","18/09/2020",10944.58594,10864.75267602,607536674176,0.1,50.6772928888571,0.7429,142.605983881632,59.430551402808,-74.817762795421,1.67,39.07
"683","21/09/2020",10462.25977,10889.12558626,578651674932,0.1,42.9440509234914,0.7326,134.233307914019,53.1945670405576,100.742604043566,1.62,42.889999
"684","22/09/2020",10538.45996,10915.03050812,602273462736,0.1,44.3878857367186,0.7257,135.819150278727,59.0040214257159,142.162519737558,1.62,41.279999
"685","23/09/2020",10246.18652,10936.09750024,578484800869,0.11,40.1871815078656,0.7273,160.215435534138,60.0176429098791,257.800576555783,1.6,44.639999
"686","24/09/2020",10760.06641,10968.65427766,625629181771,0.1,49.2763667218315,0.7242,148.632562375303,61.5416090564663,102.301069739962,1.58,42.880001
"687","25/09/2020",10692.7168,10999.4807621,586280590814,0.1,48.2416744500244,0.7158,129.464597060997,60.6844578342983,52.7927358037759,1.58,41.41
"688","28/09/2020",10709.65234,11030.38918,634042985545,0.11,48.534317966194,0.7145,107.893659791033,68.3731600536627,21.6099107111768,1.61,40.639999
"689","29/09/2020",10844.64063,11059.7842387,680625382147,0.09,50.9165052165369,0.7063,77.7471250575544,69.8444127774018,-42.8390138763607,1.64,46.130001
"690","30/09/2020",10784.49121,11084.96679728,636454308447,0.1,49.8101463700467,0.7239,53.0264681248696,60.635920887249,-45.8561596058698,1.63,44
"691","01/10/2020",10619.45215,11105.73439496,596431174347,0.09,46.8049738201166,0.7252,45.7027364769096,52.4580523321733,16.4078098850696,1.63,49.349998
"692","02/10/2020",10575.97461,11126.5160356,547769720429,0.09,46.0173192169824,0.7387,48.2095439826218,44.3504427261863,58.2367740054706,1.64,55.509998
"693","05/10/2020",10793.33984,11122.5653714,595307298438,0.1,50.5020920300167,0.7925,37.1235596908865,45.9294602623644,-7.22037747605464,1.68,49.439999
"694","06/10/2020",10604.40625,11116.3970316,552683603131,0.1,46.858123032639,0.7964,36.5332207621134,39.2328142435501,34.1718650470211,1.66,46.599998
"695","07/10/2020",10668.96875,11107.7670512,590483061567,0.1,48.2327234374236,0.8278,34.4580691038015,46.2687237283326,26.1574624705536,1.71,45.5
"696","08/10/2020",10915.68555,11103.8564848,653797855964,0.09,53.2131490849867,0.8184,13.6620347209178,54.389947603552,-69.5221028106171,1.72,41.150002
"697","09/10/2020",11064.45801,11098.676309,676596973577,0.1,55.964360442637,0.8291,-21.2500408056163,58.9222401615484,-160.898342911752,1.73,42.380001
"698","12/10/2020",11555.36328,11104.856602,702760946219,1.1827,63.5755563584351,2.0949,-90.9533839301181,59.2749623587375,-369.766756428126,2.03,44.040001
"699","13/10/2020",11425.89941,11109.2567386,678519525968,0.11,60.6007273777203,0.8007,-150.393747048764,58.9598341914757,-388.155199523346,1.7,46.07
"700","14/10/2020",11429.50684,11102.9064262,702622952687,0.12,60.655971321321,0.7874,-194.628844818288,57.3796808544915,-371.569235896384,1.69,43.529999
"701","15/10/2020",11495.34961,11097.2179496,727110185745,0.11,61.7112390230594,0.7929,-228.453686174285,63.5250187079776,-363.753051598274,1.69,43.830002
"702","16/10/2020",11322.12305,11091.6309574,701474704973,0.11,57.3528136160138,0.8002,-237.282834865271,56.9704310348217,-272.599429629212,1.71,44.060001
"703","19/10/2020",11742.03711,11088.909473,725335474901,0.11,63.9917432642801,0.8158,-263.605211919017,55.1889508504133,-368.894720134002,1.71,43.349998
"704","20/10/2020",11916.33496,11099.0256644,756251296493,0.1,66.3344084792297,0.8382,-300.871951470642,63.2239032657645,-449.938909677145,1.72,43.849998
"705","21/10/2020",12823.68945,11123.800762,799666009119,0.1,75.3317790544628,0.8592,-398.249316676653,71.8981577197445,-787.758777500696,1.74,47.580002
"706","22/10/2020",12965.8916,11147.43584,834395768717,0.09,76.3964620467707,0.8942,-505.353638019494,81.1041212524968,-933.770923390855,1.76,46.610001
"707","23/10/2020",12931.53906,11170.6891994,805420793714,0.1,75.5481730611075,0.8967,-588.722015825702,73.4770348586715,-922.195527050535,1.75,46.32
"708","26/10/2020",13075.24805,11187.1061136,834882252027,0.11,76.7130829809643,0.876,-652.6562359605,81.846829801507,-908.393116499694,1.72,53.049999
"709","27/10/2020",13654.21875,11220.3658206,868632130183,0.1,80.7019669858289,0.8557,-732.95334626727,82.0459538571511,-1054.14178749435,1.71,50.220001
"710","28/10/2020",13271.28516,11250.6258598,832764811288,0.1,71.9263259680395,0.8499,-767.685565565631,71.8171377120905,-906.614442759075,1.7,59.610001
"711","29/10/2020",13437.88281,11281.8160746,889264310886,0.09,73.2872784368607,0.8836,-782.814606223809,74.3970637216885,-843.330768856518,1.71,63.380001
"712","30/10/2020",13546.52246,11320.8967386,919845796087,0.09,74.1667600275062,0.9138,-786.155751094042,74.9043061924595,-799.520330574976,1.7,68.839996
"713","02/11/2020",13550.48926,11356.4146098,950617251555,0.09,74.2001612404157,0.916,-774.662389931496,80.2947699909191,-728.68894528131,1.71,66.730003
"714","03/11/2020",13950.30078,11408.09793,980487203172,0.1,77.3753202697772,0.9359,-778.93263980559,80.7638888484265,-796.013639301967,1.72,63.630001
"715","04/11/2020",14133.70703,11461.004805,1015603568134,0.1,78.6720264894305,0.8702,-791.019922995963,81.4362815440203,-839.369055757454,1.64,54.529999
"716","05/11/2020",15579.84863,11546.1338284,1056459889573,0.1,85.6539259802156,0.8552,-899.306015564304,86.8970142380234,-1332.45038583767,1.66,53.689999
"717","06/11/2020",15565.88086,11626.6014456,1016622047602,0.1,85.3632588481785,0.8759,-1009.87829661476,78.4728051197304,-1452.16742081658,1.65,55.75
"718","09/11/2020",15332.31543,11699.631348,982472932036,0.11,80.4471073693922,0.9602,-1072.22123400908,71.4577297673327,-1321.59298358634,1.73,52.200001
"719","10/11/2020",15290.90234,11766.0398244,956897993893,0.1,79.5720658517059,1.0019,-1090.12093298342,65.0320264148732,-1161.71972888081,1.76,49.639999
"720","11/11/2020",15701.33984,11851.7859376,986670368827,1.1827,81.6969522650859,2.0949,-1105.19416370334,65.119785795537,-1165.48708658303,2.03,49.240002
"721","12/11/2020",16276.34375,11972.406875,1020846127171,0.1,84.1797090844322,0.9521,-1144.20637819237,71.3589081626727,-1300.25523614845,1.71,50.900002
"722","13/11/2020",16317.80859,12088.5267772,1052445619343,0.09,84.3446270875133,0.9484,-1172.80007453061,71.8812604627779,-1287.17485988357,1.72,48.240002
"723","16/11/2020",16716.11133,12215.4577342,1083972386018,0.09,85.868535154492,0.9542,-1206.58793512646,72.1390913677887,-1341.73937750988,1.72,46.889999
"724","17/11/2020",17645.40625,12365.7355272,1122979235188,0.09,88.6455921516159,0.9299,-1288.60558423063,79.3421927486352,-1616.6761806473,1.7,45.080002
"725","18/11/2020",17804.00586,12516.9686912,1172044035466,0.09,89.0414013368729,0.9337,-1368.12251544391,79.6552362572081,-1686.19024029702,1.7,46.060001
"726","19/11/2020",17817.08984,12666.0477146,1209029090821,0.07,89.0752355359829,0.92,-1416.23756758021,80.2944167511088,-1608.69777612543,1.7,46.34
"727","20/11/2020",18621.31445,12830.4557028,1246021964761,0.07,90.9290838689248,0.9039,-1485.54076344605,80.9591163571867,-1762.75354690939,1.69,43.939999
"728","23/11/2020",18364.12109,12984.1213668,1203280852453,0.08,85.9083787113236,0.9117,-1511.97059324786,72.4784996738009,-1617.68991245513,1.71,42.790001
"729","24/11/2020",19107.46484,13150.3316402,1254750417462,0.09,87.9750029003342,0.9261,-1553.48495160388,73.9822000824288,-1719.54238502795,1.74,42.84
"730","25/11/2020",18732.12109,13305.4759566,1211040060091,0.09,81.4772791863831,0.9288,-1545.07121244463,65.5036812640376,-1511.41625580764,1.75,43.560001
"731","26/11/2020",17150.62305,13429.508613,1149643224354,1.1827,61.0252758415691,2.0949,-1384.17388357404,62.5285494332385,-740.584568091661,2.03,43.06
"732","27/11/2020",17108.40234,13552.784941,1110756729709,0.09,60.5880279620849,0.9095,-1175.67996123429,61.6125160711629,-341.704271875293,1.75,46.209999
"733","30/11/2020",19625.83594,13736.0564644,1158485210108,0.08,73.0070125682321,0.9029,-1154.3709380654,67.489544681507,-1069.13484538985,1.77,47.369999
"734","01/12/2020",18802.99805,13901.3472262,1108851551396,0.09,65.7177808935753,0.9527,-1125.77112602969,60.1717553045235,-1011.37187788683,1.81,47.810001
"735","02/12/2020",19201.0918,14080.4453318,1146239248535,0.09,67.4129683841694,0.9798,-1113.5937358457,60.7653026955545,-1064.88417510974,1.85,45.68
"736","03/12/2020",19445.39844,14254.1519724,1178169565940,0.08,68.4442146770409,0.972,-1112.20692072303,61.1424399904766,-1106.65966023235,1.86,40.950001
"737","04/12/2020",18699.76563,14414.292949,1144297177882,0.09,61.9957820897678,0.9982,-1045.28280913242,55.7879343178155,-777.586362769987,1.89,38.34
"738","07/12/2020",19191.63086,14583.9325194,1171193535624,0.08,64.379851738035,0.9825,-988.926132776263,55.0888901908157,-763.499427351635,1.88,37.68
"739","08/12/2020",18321.14453,14733.4625974,1139501246868,0.09,57.5045768535351,0.9709,-868.604267390391,48.3652016147931,-387.316805846902,1.89,37.700001
"740","09/12/2020",18553.91602,14888.8510936,1173921619939,0.08,58.7724622707783,0.9839,-751.649966406658,48.2658903887183,-283.832762471728,1.91,39.52
"741","10/12/2020",18264.99219,15041.7618944,1148374487674,0.08,56.5183997113993,0.9673,-624.145724160867,42.646469590229,-114.128755177702,1.88,39.700001
"742","11/12/2020",18058.9043,15191.4204882,1120454846689,0.08,54.900968287223,0.9482,-490.799821063048,43.835378575977,42.5837913282267,1.87,39.509998
"743","14/12/2020",19246.64453,15360.486582,1142928844370,0.09,61.7032101386093,0.9443,-458.210078638656,40.5845756188343,-327.851108941086,1.88,39.959999
"744","15/12/2020",19417.07617,15536.7399804,1169670826911,0.08,62.5754871896168,0.9563,-472.369614869935,47.5359863878832,-529.007759795051,1.91,39.34
"745","16/12/2020",21310.59766,15749.5725586,1214079838390,0.09,70.5902127576913,0.961,-632.935626065034,58.4783923529272,-1275.19967084543,1.92,38.68
"746","17/12/2020",22805.16211,15987.3620898,1285458444764,0.08,75.1194191238605,0.9737,-918.657131367542,69.0491024315789,-2061.54315257757,1.94,36.860001
"747","18/12/2020",23137.96094,16228.8321484,1325846341039,0.08,76.0055401278257,0.9832,-1212.3021095253,69.0422874705777,-2386.88202215632,1.95,37.150002
"748","21/12/2020",22803.08203,16453.7865234,1279993627058,0.09,73.1811640856822,0.9884,-1419.03124705291,68.2808436358563,-2245.94779716336,1.95,41.560001
"749","22/12/2020",23783.0293,16700.9291212,1324165259739,0.09,75.9925640876416,0.9739,-1614.11708674677,69.2840978817661,-2394.46044552219,1.94,42.060001
"750","23/12/2020",23241.3457,16937.1658984,1273019097835,0.09,71.5288959106028,0.9909,-1711.40725141932,60.1338933830628,-2100.56791010953,1.97,39.889999
"751","24/12/2020",23735.94922,17181.9778906,1314099857548,0.09,73.083553417393,0.9831,-1772.03204942014,66.8692118445906,-2014.53124142341,1.97,39.41
"752","25/12/2020",24664.79102,17448.83125,1356168253394,1.1827,75.7604089845403,2.0949,-1854.33002531568,68.3150634502592,-2183.52192889786,2.03,43.06
"753","28/12/2020",27084.80859,17755.6866796,1405224996287,0.11,81.0486269319858,0.9818,-2083.16859502793,74.7552820913806,-2998.52287387694,1.97,39.669998
"754","29/12/2020",27362.4375,18064.6087304,1450490943061,0.1,81.5460258297796,0.9827,-2317.25201444423,75.8943885063666,-3253.5856921094,1.96,38.639999
"755","30/12/2020",28840.95313,18384.954004,1501778385765,0.08,83.9603952173236,0.9769,-2591.66753119595,80.861326583612,-3689.32959820285,1.96,38.009998
"756","31/12/2020",29001.7207,18705.670586,1548533350613,0.09,84.20242095662,0.9704,-2811.56297694939,85.2623673608024,-3691.14475996315,1.99,37.830002
"757","01/01/2021",29374.15234,19034.5228516,1589263651972,1.1827,84.7755371460741,2.0949,-2965.73303770519,85.9693133614239,-3582.4132807284,2.03,43.06
"758","04/01/2021",31971.91406,19412.4561718,1670427127316,0.09,88.0359216175175,0.9641,-3222.38270716645,87.587285627067,-4248.98138501145,2.01,42.119999
"759","05/01/2021",33992.42969,19819.2203906,1737974452098,0.09,89.855621854841,0.9814,-3576.98973950649,88.4531188651587,-4995.41786886667,2.03,40.389999
"760","06/01/2021",36824.36328,20290.281953,1813263885909,0.09,91.7496928481029,1.0433,-4066.43608566109,89.0980529849076,-6024.22147027949,2.06,39.310001
"761","07/01/2021",39371.04297,20808.9451562,1898026026940,0.09,93.0130703462517,1.09,-4653.58969903682,90.242036898453,-7002.20415253975,2.09,36.060001
"762","08/01/2021",40797.60938,21353.9668946,1986133546420,0.08,93.6039228326671,1.1348,-5219.32323689943,95.3285305324138,-7482.25738834987,2.06,36.650002
"763","11/01/2021",35566.65625,21794.2902344,1863133546420,0.08,70.1711044271158,1.1662,-5230.14801958173,80.6626409157659,-5273.44715031093,2.06,35.310001
"764","12/01/2021",33922.96094,22193.7434376,1788360268511,0.09,64.6908757832844,1.1768,-4856.52734036005,77.0528752671879,-3362.04462347333,2.08,33.849998
"765","13/01/2021",37316.35938,22657.3964846,1857724584490,0.09,69.914744907295,1.1565,-4595.99786861047,78.219585696515,-3553.87998161215,2.06,36.790001
"766","14/01/2021",39187.32813,23129.5460746,1921340574523,0.09,72.3441951322788,1.1763,-4494.01933082801,79.1747188190492,-4086.10517969816,2.09,37.950001
"767","15/01/2021",36825.36719,23554.7358012,1853579816642,0.09,65.1875448871503,1.1558,-4230.87081310685,72.6182627323611,-3178.27674222221,2.1,40.389999
"768","18/01/2021",36630.07422,23980.690977,1804068114213,1.1827,64.6183505714886,2.0949,-3884.97502665238,67.8766634117211,-2501.3918808345,2.03,43.06
"769","19/01/2021",36069.80469,24396.269024,1746823918727,0.09,62.9209426399948,1.1469,-3475.15671889074,62.5923514522287,-1835.88348784418,2.1,35.369999
"770","20/01/2021",35547.75,24793.1972272,1679989345566,0.08,61.3049855140173,1.1429,-3026.86222151768,57.1335241820626,-1233.68423202543,2.12,35.669998
"771","21/01/2021",30825.69922,25084.1843366,1604346277878,0.09,49.0373482588296,1.1547,-2253.30317448793,52.2354241957762,840.933013631053,2.1,35.049999
"772","22/01/2021",33005.76172,25417.9433992,1681553550389,0.08,53.6489102941232,1.1456,-1625.73946575565,52.1761771816733,884.515369173459,2.09,36.25
"773","25/01/2021",32366.39258,25730.9490242,1621656495551,0.09,52.1582240539978,1.1139,-1084.81782927847,46.5151201433225,1078.86871663028,2.08,38.02
"774","26/01/2021",32569.84961,26029.4378914,1681911917021,0.07,52.6094795754213,1.1046,-664.541661738865,45.3267688684515,1016.56300841954,2.08,37.130001
"775","27/01/2021",30432.54688,26282.0087118,1619335155006,0.08,47.5369501565467,1.0923,-190.539195664375,37.6524236667573,1705.47066863358,2.08,40.209999
"776","28/01/2021",33466.09766,26594.9888682,1695852312712,0.07,54.275675815167,1.1046,3.16810829865364,35.7559618061807,777.997324150769,2.13,40.450001
"777","29/01/2021",34316.38672,26908.8903136,1813852312712,0.06,55.982351820512,1.1361,5.02509955855589,48.1305661239746,12.4530645981649,2.13,40.200001
"778","01/02/2021",33537.17578,27212.3514074,1752451912052,0.07,53.9934294445468,1.1274,-2.86038185605557,48.8228637437506,-34.4023075145014,2.11,39.16
"779","02/02/2021",35510.28906,27540.4078918,1815540497485,0.07,58.0570003563683,1.1462,-157.465842337316,48.2803061801448,-775.887684262358,2.15,38.619999
"780","03/02/2021",37472.08984,27915.2072668,1876707315644,0.04,61.6810119615924,1.1701,-478.932498116974,47.9619504913764,-1764.79912123561,2.19,37.110001
"781","04/02/2021",36926.06641,28310.716134,1807869241252,0.04,60.1239053989675,1.1813,-758.239107461907,47.8935595186192,-1875.46554484164,2.17,35.369999
"782","05/02/2021",38144.30859,28731.434259,1866467307654,0.03,62.4043101633823,1.2019,-1055.60703758582,54.0354944974952,-2245.07875808148,2.21,34.939999
"783","08/02/2021",46196.46484,29262.846837,1967467307654,0.05,73.2807512177573,1.2151,-1886.09160172465,63.1666084391651,-5208.02985827998,2.22,34.48
"784","09/02/2021",46481.10547,29816.4089854,2059277154540,0.04,73.5718132127602,1.2157,-2758.70159647586,71.3388477449439,-6249.14157548067,2.22,33.540001
"785","10/02/2021",44918.18359,30330.7508212,1971976064644,0.05,69.1194884441375,1.1958,-3349.08311556114,68.4449374923847,-5710.60919190225,2.21,33.77
"786","11/02/2021",47909.33203,30900.029493,2053364976454,0.05,72.5439956862368,1.1968,-3917.92495396053,69.4965629806869,-6193.29230755811,2.2,34.330002
"787","12/02/2021",47504.85156,31476.1312116,1976809935258,0.04,71.3910688158365,1.2287,-4302.59182946945,66.7024955148733,-5841.25933150512,2.21,34.25
"788","15/02/2021",47945.05859,32051.1997662,2053879838424,1.1827,71.9142243349846,2.0949,-4534.21419639859,68.0145963908513,-5460.70366411514,2.03,43.06
"789","16/02/2021",49199.87109,32668.7742974,2130929421310,0.04,73.4070276999071,1.3048,-4705.74079991323,73.4834495324584,-5391.84721397181,2.24,35.130001
"790","17/02/2021",52149.00781,33340.6761332,2211749966714,0.04,76.5603480596007,1.3295,-4981.37325365957,74.4065915142862,-6083.90306864491,2.21,36.900002
"791","18/02/2021",51679.79688,34008.972227,2159695243135,0.03,75.0358464176458,1.339,-5146.32988161304,67.8236656521599,-5806.15639342692,2.16,37.900002
"792","19/02/2021",55888.13281,34765.5567972,2223190740053,0.04,79.0627450850828,1.3794,-5485.41968841123,73.1520997364778,-6841.778915604,2.14,37.759998
"793","22/02/2021",54207.32031,35464.7703128001,2131138319721,0.03,73.9331109713157,1.4105,-5631.96218356375,64.7143877382271,-6218.1321641738,2.16,38.57
"794","23/02/2021",48824.42578,36052.917305,2025138319721,0.04,60.4143753732166,1.4197,-5217.49276683949,56.9092763954818,-3559.61509994246,2.16,39.75
"795","24/02/2021",49705.33203,36620.8119924,2088833841109,0.03,61.6502051149062,1.4411,-4672.65067822747,62.1245206290318,-2493.28232377938,2.17,39.580002
"796","25/02/2021",47093.85156,37106.5857814,2034327275160,0.04,56.0624778069981,1.5911,-3919.60916795332,57.6226825698791,-907.443126856757,2.14,40.580002
"797","26/02/2021",46339.76172,37570.6217970001,1683327275160,0.04,54.525659258812,1.5773,-3112.33739937596,40.3811356724181,116.749674933497,2.15,42.490002
